timestamp,altitude_diff,altitude_diff_smoothed,slope,AU_Factor,MgII_Index,MgII_Flag,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,irr_256_flag_flag,irr_284_flag_flag,irr_304_flag_flag,irr_1175_flag_flag,irr_1216_flag_flag,irr_1335_flag_flag,irr_1405_flag_flag,estimated_slope,slope_difference,YEAR,DOY,Hour,Scalar_B_nT,SW_Proton_Density_N_cm3,Kp_index,Dst_index_nT
2024-05-07 01:29:38.000000000,0.0937152214601724,0.0866077977736002,-0.0079535963875514,1.0182260420212763,0.3482379762234043,0.0,0.0001398738963297,0.0001279406307446,0.0005444923270212,0.0001085863038882,0.0088172981702127,0.0002711331712234,0.0001642518104787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133725455320568,0.0054189491445054,2024.0,128.0,1.5,5.325,3.7249999999999996,13.0,12.75
2024-05-07 04:39:39.947368448,0.0491607882635776,0.0629463226448794,-0.0094103569470329,1.018290144148936,0.3474125772340425,0.0,0.000137830838617,0.0001269787616489,0.0005329339092021,0.0001065158349521,0.0087217234148936,0.0002645710515425,0.0001615683428723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141722465631182,0.0047618896160853,2024.0,128.0,5.0,4.933333333333334,2.8000000000000003,12.0,13.333333333333334
2024-05-07 07:47:55.941176576,0.0536192179455952,0.0655299236810012,-0.0131380781013263,1.0183535973544973,0.3478783385185184,0.0,0.0001383214968783,0.0001280221153439,0.0005367358436507,0.000107045103619,0.0086150277486772,0.0002649751973544,0.0001607660795767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01571500232045,0.0025769242191237,2024.0,128.0,8.0,4.933333333333334,2.766666666666667,11.0,5.333333333333333
2024-05-07 11:14:43.937500160,0.0974632668829826,0.0648954478335907,-0.0106822772420931,1.0184229462765957,0.3480337439361702,0.0,0.0001365063118617,0.0001273908281914,0.0005300240179787,0.0001082970868351,0.0086274802127659,0.000262737156117,0.0001615240063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154168539657119,0.0047345767236188,2024.0,128.0,11.0,4.8,2.3333333333333335,15.333333333333334,10.333333333333334
2024-05-07 14:09:45.736842240,0.0428186964209658,0.0473156035648558,-0.0071218883543925,1.0184815787234045,0.3482564542021277,0.0,0.0001365511238297,0.0001269111560638,0.000528770409734,0.0001084251061808,0.0086771906143617,0.0002615259995744,0.0001607014073936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0131717836674709,0.0060498953130784,2024.0,128.0,14.0,4.9,2.3333333333333335,22.333333333333332,17.666666666666668
2024-05-07 17:15:20.944444416,-0.0414113149332138,0.0317706670557779,-0.0094889075755418,1.0185437622340423,0.3486890277540107,0.0212765957446808,0.0001389064052406,0.0001291451338502,0.0005373309864171,0.0001105164437112,0.0087291680561497,0.0002651115727272,0.0001615776561497,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,-0.0142393791454084,0.0047504715698666,2024.0,128.0,17.0,4.766666666666667,2.6666666666666665,22.333333333333332,16.666666666666668
2024-05-07 20:30:56.222222336,0.0510128534635327,0.0251551881228743,-0.010849676754114,1.0186089603174602,0.3495933328877005,0.0423280423280423,0.0001423601112834,0.000131239660909,0.0005541908617112,0.0001129355403315,0.0088177901711229,0.000272091936631,0.0001631070882352,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,-0.0123523113355129,0.0015026345813989,2024.0,128.0,20.5,4.325,2.6500000000000004,13.0,9.25
2024-05-07 23:39:51.526315776,0.07872955017217,0.02268236643443,-0.0080637652937724,1.0186718343915344,0.3491467814285714,0.0,0.0001437028032804,0.0001349218706878,0.0005479559117989,0.0001107934047142,0.0087920736031746,0.0002684790062962,0.000162667115238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143051188062398,0.0062413535124674,2024.0,128.66666666666666,8.0,4.033333333333333,2.6,11.0,4.666666666666667
2024-05-08 02:49:53.473684224,0.0007321524079202,0.0006568816949083,-0.0100619210702025,1.0187348894179895,0.3489711704761905,0.0,0.0001455761106349,0.0001351428373544,0.0005536116835978,0.0001127165006507,0.008804504021164,0.0002720445015873,0.0001667922464021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137148382739907,0.0036529172037882,2024.0,129.0,3.0,3.9333333333333336,2.733333333333333,14.666666666666666,1.6666666666666667
2024-05-08 05:59:55.368420864,-0.0461892071215288,-0.0150980148713794,-0.0131905868010666,1.0187978095238095,0.3502818007222222,0.1904761904761904,0.0001488922167777,0.0001397968246111,0.0005773004161666,0.0001170763772833,0.0088787990333333,0.0002848579868888,0.0001711513380555,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,-0.0129698530266142,-0.0002207337744523,2024.0,129.0,6.0,3.6,2.733333333333333,17.0,2.0
