UTC_Time,YEAR,DOY,Hour,Scalar_B_nT,SW_Proton_Density_N_cm3,Kp_index,Dst_index_nT,Datetime,UTC,PCN,heat_flux
2024-10-17 05:00:00,2024,291,5,5.9,5.6,30,-28,2024-10-17 05:00:00,,2.4106557377049183,69.5136216138135
2024-10-17 06:00:00,2024,291,6,6.6,5.4,17,-24,2024-10-17 06:00:00,,1.8747540983606554,49.67176649717816
2024-10-17 07:00:00,2024,291,7,6.8,5.7,17,-15,2024-10-17 07:00:00,,0.2959016393442623,1.85106383364687
2024-10-17 08:00:00,2024,291,8,6.7,6.4,17,-12,2024-10-17 08:00:00,,0.06688524590163934,-3.0239711303413057
2024-10-17 09:00:00,2024,291,9,6.7,6.8,7,-9,2024-10-17 09:00:00,,-0.05704918032786886,-4.977355881752217
2024-10-17 10:00:00,2024,291,10,6.6,6.5,7,-9,2024-10-17 10:00:00,,-0.16606557377049178,-7.607831919107766
2024-10-17 11:00:00,2024,291,11,6.6,6.8,7,-6,2024-10-17 11:00:00,,0.045245901639344256,-1.2728485847890352
2024-10-17 12:00:00,2024,291,12,6.6,7.2,3,-6,2024-10-17 12:00:00,,0.07491803278688523,-0.5221508172534268
2024-10-17 13:00:00,2024,291,13,5.6,7.0,3,-6,2024-10-17 13:00:00,,0.06704918032786886,-0.7218159309325447
2024-10-17 14:00:00,2024,291,14,5.7,999.9,3,-6,2024-10-17 14:00:00,,0.00786885245901639,-2.209933119054018
2024-10-17 15:00:00,2024,291,15,5.5,6.8,13,-7,2024-10-17 15:00:00,,-5.4601132358614255e-18,-2.7964999999999995
2024-10-17 16:00:00,2024,291,16,4.9,6.0,13,-8,2024-10-17 16:00:00,,0.6191803278688522,13.534738750067183
2024-10-17 17:00:00,2024,291,17,5.2,6.1,13,-8,2024-10-17 17:00:00,,0.23311475409836066,2.8035341155603333
2024-10-17 18:00:00,2024,291,18,5.9,5.9,23,-8,2024-10-17 18:00:00,,-0.22098360655737706,-8.517758864821285
2024-10-17 19:00:00,2024,291,19,6.4,6.4,23,-9,2024-10-17 19:00:00,,0.3881967213114755,6.607592121472725
2024-10-17 20:00:00,2024,291,20,6.6,6.5,23,-9,2024-10-17 20:00:00,,1.0262295081967214,25.565583740929863
2024-10-17 21:00:00,2024,291,21,6.9,5.9,20,-8,2024-10-17 21:00:00,,1.3642622950819672,37.119220113947854
2024-10-17 22:00:00,2024,291,22,6.7,5.6,20,-9,2024-10-17 22:00:00,,1.8814754098360655,55.332651488578335
2024-10-17 23:00:00,2024,291,23,6.0,5.5,20,-14,2024-10-17 23:00:00,,2.0937704918032787,61.61696085568395
2024-10-18 00:00:00,2024,292,0,6.5,5.8,30,-15,2024-10-18 00:00:00,,1.3049180327868852,32.47349559258264
2024-10-18 01:00:00,2024,292,1,6.9,6.5,30,-21,2024-10-18 01:00:00,,2.002786885245901,55.578905173071725
2024-10-18 02:00:00,2024,292,2,7.2,6.9,30,-26,2024-10-18 02:00:00,,2.4773770491803275,72.94443867347486
2024-10-18 03:00:00,2024,292,3,7.4,7.2,23,-23,2024-10-18 03:00:00,,2.1181967213114756,59.38525895753831
2024-10-18 04:00:00,2024,292,4,7.5,7.2,23,-19,2024-10-18 04:00:00,,1.1701639344262291,26.54613751787153
2024-10-18 05:00:00,2024,292,5,7.5,6.7,23,-20,2024-10-18 05:00:00,,1.4454098360655736,35.50045553587746
2024-10-18 06:00:00,2024,292,6,7.7,6.6,3,-13,2024-10-18 06:00:00,,0.4470491803278689,6.732052724805162
2024-10-18 07:00:00,2024,292,7,7.5,6.5,3,-9,2024-10-18 07:00:00,,-0.05803278688524589,-5.001451852727761
2024-10-18 08:00:00,2024,292,8,7.5,6.7,3,-5,2024-10-18 08:00:00,,-0.15229508196721314,-5.724033759473261
2024-10-18 09:00:00,2024,292,9,7.8,7.1,10,-2,2024-10-18 09:00:00,,0.07836065573770491,1.1573354592851384
2024-10-18 10:00:00,2024,292,10,8.5,6.9,10,-5,2024-10-18 10:00:00,,0.14147540983606557,1.5770750951357169
2024-10-18 11:00:00,2024,292,11,8.9,7.5,10,-2,2024-10-18 11:00:00,,0.47475409836065563,11.771214366030634
2024-10-18 12:00:00,2024,292,12,9.2,8.5,27,0,2024-10-18 12:00:00,,0.5739344262295082,15.408484343187315
2024-10-18 13:00:00,2024,292,13,9.5,9.6,27,3,2024-10-18 13:00:00,,0.9975409836065573,29.46554520962107
2024-10-18 14:00:00,2024,292,14,10.2,10.5,27,2,2024-10-18 14:00:00,,1.6462295081967213,51.04199659338888
2024-10-18 15:00:00,2024,292,15,10.5,11.1,33,-1,2024-10-18 15:00:00,,2.735081967213115,93.17678634668101
2024-10-18 16:00:00,2024,292,16,11.5,12.0,33,-6,2024-10-18 16:00:00,,2.7706557377049177,92.7325995810266
2024-10-18 17:00:00,2024,292,17,11.5,12.6,33,-20,2024-10-18 17:00:00,,3.092131147540983,101.96709212684759
2024-10-18 18:00:00,2024,292,18,11.7,16.9,30,-20,2024-10-18 18:00:00,,1.999672131147541,55.80736757968288
2024-10-18 19:00:00,2024,292,19,11.2,19.0,30,-12,2024-10-18 19:00:00,,-0.28918032786885245,-11.61653621714593
2024-10-18 20:00:00,2024,292,20,10.8,20.9,30,-5,2024-10-18 20:00:00,,-0.3136065573770492,-9.48279687476485
2024-10-18 21:00:00,2024,292,21,10.4,20.4,37,-13,2024-10-18 21:00:00,,1.950327868852459,56.43804635017469
2024-10-18 22:00:00,2024,292,22,10.9,20.7,37,-15,2024-10-18 22:00:00,,1.5208196721311478,39.9276649795754
2024-10-18 23:00:00,2024,292,23,9.6,21.4,37,-11,2024-10-18 23:00:00,,1.9009836065573769,55.309830840096744
2024-10-19 00:00:00,2024,293,0,9.2,22.1,50,-25,2024-10-19 00:00:00,,2.9803278688524593,95.15668849771569
2024-10-19 01:00:00,2024,293,1,8.7,22.0,50,-29,2024-10-19 01:00:00,,2.6580327868852467,79.622057655469
2024-10-19 02:00:00,2024,293,2,10.2,21.7,50,-30,2024-10-19 02:00:00,,3.0718032786885248,97.68385966245633
2024-10-19 03:00:00,2024,293,3,10.2,14.6,47,-39,2024-10-19 03:00:00,,4.010655737704918,140.96779702364955
2024-10-19 04:00:00,2024,293,4,10.8,7.1,47,-41,2024-10-19 04:00:00,,3.2616393442622953,103.17027631174417
2024-10-19 05:00:00,2024,293,5,10.1,8.1,47,-47,2024-10-19 05:00:00,,3.078360655737705,92.97809447567859
2024-10-19 06:00:00,2024,293,6,9.4,8.6,37,-41,2024-10-19 06:00:00,,2.3822950819672135,64.35969940446118
2024-10-19 07:00:00,2024,293,7,8.7,8.4,37,-39,2024-10-19 07:00:00,,2.846229508196721,84.75863888847081
2024-10-19 08:00:00,2024,293,8,7.4,9.7,37,-34,2024-10-19 08:00:00,,2.9214754098360656,89.61393627546359
2024-10-19 09:00:00,2024,293,9,8.0,10.4,33,-31,2024-10-19 09:00:00,,1.8734426229508194,47.32986144692286
2024-10-19 10:00:00,2024,293,10,7.2,9.6,33,-30,2024-10-19 10:00:00,,2.1591803278688526,58.689621897608184
2024-10-19 11:00:00,2024,293,11,7.1,8.6,33,-20,2024-10-19 11:00:00,,0.7436065573770493,12.793929141628597
2024-10-19 12:00:00,2024,293,12,6.1,7.7,30,-15,2024-10-19 12:00:00,,0.8027868852459015,16.366497304219294
2024-10-19 13:00:00,2024,293,13,5.5,6.3,30,-18,2024-10-19 13:00:00,,1.2368852459016393,29.108982000806236
2024-10-19 14:00:00,2024,293,14,5.0,6.0,30,-24,2024-10-19 14:00:00,,1.595409836065574,39.413334798172535
2024-10-19 15:00:00,2024,293,15,5.1,5.3,20,-24,2024-10-19 15:00:00,,1.3045901639344262,29.29891742112335
2024-10-19 16:00:00,2024,293,16,5.4,5.3,20,-25,2024-10-19 16:00:00,,0.8937704918032787,15.657443150765925
2024-10-19 17:00:00,2024,293,17,6.6,4.0,20,-30,2024-10-19 17:00:00,,1.2001639344262292,23.83382205885514
2024-10-19 18:00:00,2024,293,18,6.9,4.1,40,-29,2024-10-19 18:00:00,,0.6701639344262295,7.583378501478094
2024-10-19 19:00:00,2024,293,19,6.7,5.0,40,-25,2024-10-19 19:00:00,,2.544918032786885,76.11574241225478
2024-10-19 20:00:00,2024,293,20,6.2,5.9,40,-34,2024-10-19 20:00:00,,4.786393442622951,185.0489398465467
2024-10-19 21:00:00,2024,293,21,5.1,7.6,37,-37,2024-10-19 21:00:00,,4.075409836065574,144.95702260145126
2024-10-19 22:00:00,2024,293,22,5.3,6.4,37,-30,2024-10-19 22:00:00,,1.3913114754098357,30.280642012631
2024-10-19 23:00:00,2024,293,23,4.9,7.2,37,-25,2024-10-19 23:00:00,,0.6696721311475409,8.884890546895992
2024-10-20 00:00:00,2024,294,0,4.6,8.7,30,-21,2024-10-20 00:00:00,,1.2403278688524588,28.169249743617303
2024-10-20 01:00:00,2024,294,1,6.0,6.0,30,-24,2024-10-20 01:00:00,,1.890655737704918,50.271736105616775
2024-10-20 02:00:00,2024,294,2,3.8,10.1,30,-22,2024-10-20 02:00:00,,1.1216393442622952,23.913638410104813
2024-10-20 03:00:00,2024,294,3,3.9,9.9,20,-21,2024-10-20 03:00:00,,1.204754098360656,26.987214120129007
2024-10-20 04:00:00,2024,294,4,4.0,10.0,20,-18,2024-10-20 04:00:00,,1.040983606557377,22.711317790916418
2024-10-20 05:00:00,2024,294,5,3.8,10.8,20,-16,2024-10-20 05:00:00,,0.7163934426229509,13.405111502284338
2024-10-20 06:00:00,2024,294,6,3.9,11.0,17,-8,2024-10-20 06:00:00,,0.6736065573770492,15.129340371136793
2024-10-20 07:00:00,2024,294,7,4.0,11.5,17,-5,2024-10-20 07:00:00,,0.43098360655737716,9.348078790916423
2024-10-20 08:00:00,2024,294,8,4.1,11.0,17,-3,2024-10-20 08:00:00,,0.1947540983606557,3.7602679398011274
2024-10-20 09:00:00,2024,294,9,4.4,11.2,3,-1,2024-10-20 09:00:00,,0.14737704918032787,3.3337799357699547
2024-10-20 10:00:00,2024,294,10,3.8,10.8,3,-1,2024-10-20 10:00:00,,0.04245901639344263,0.6544523571620534
2024-10-20 11:00:00,2024,294,11,4.8,9.3,3,2,2024-10-20 11:00:00,,-0.1357377049180328,-2.489683164740662
2024-10-20 12:00:00,2024,294,12,4.7,9.2,7,3,2024-10-20 12:00:00,,-0.006885245901639348,1.0722878860521365
2024-10-20 13:00:00,2024,294,13,2.4,10.2,7,3,2024-10-20 13:00:00,,0.011967213114754098,1.5418522948132223
2024-10-20 14:00:00,2024,294,14,2.3,10.0,7,2,2024-10-20 14:00:00,,0.16245901639344265,4.959604816178448
2024-10-20 15:00:00,2024,294,15,2.9,9.9,7,2,2024-10-20 15:00:00,,-0.02229508196721311,0.272770420854609
2024-10-20 16:00:00,2024,294,16,3.2,9.6,7,4,2024-10-20 16:00:00,,0.009999999999999998,1.913241
2024-10-20 17:00:00,2024,294,17,3.5,8.3,7,1,2024-10-20 17:00:00,,0.3131147540983607,8.539245525396401
2024-10-20 18:00:00,2024,294,18,2.8,8.6,7,0,2024-10-20 18:00:00,,0.22377049180327865,5.740397265520021
2024-10-20 19:00:00,2024,294,19,4.2,6.9,7,-1,2024-10-20 19:00:00,,0.20524590163934425,4.8437197430798165
2024-10-20 20:00:00,2024,294,20,3.5,7.8,7,0,2024-10-20 20:00:00,,0.1426229508196722,3.6192490997043825
2024-10-20 21:00:00,2024,294,21,3.5,8.9,13,-1,2024-10-20 21:00:00,,0.28459016393442615,6.951130404729909
2024-10-20 22:00:00,2024,294,22,3.4,8.8,13,1,2024-10-20 22:00:00,,0.5552459016393443,15.282866710292934
2024-10-20 23:00:00,2024,294,23,3.5,9.2,13,4,2024-10-20 23:00:00,,0.610983606557377,18.14433826632626
2024-10-21 00:00:00,2024,295,0,2.7,9.4,3,6,2024-10-21 00:00:00,,0.42466666666666664,13.698918795555555
2024-10-21 01:00:00,2024,295,1,3.7,9.8,3,2,2024-10-21 01:00:00,,,
2024-10-21 02:00:00,2024,295,2,4.2,999.9,3,3,2024-10-21 02:00:00,,,
2024-10-21 03:00:00,2024,295,3,4.2,999.9,3,1,2024-10-21 03:00:00,,,
2024-10-21 04:00:00,2024,295,4,4.0,999.9,3,0,2024-10-21 04:00:00,,,
2024-10-21 05:00:00,2024,295,5,3.9,999.9,3,2,2024-10-21 05:00:00,,,
2024-10-21 06:00:00,2024,295,6,3.9,999.9,13,3,2024-10-21 06:00:00,,,
2024-10-21 07:00:00,2024,295,7,3.9,999.9,13,3,2024-10-21 07:00:00,,,
2024-10-21 08:00:00,2024,295,8,4.4,999.9,13,0,2024-10-21 08:00:00,,,
2024-10-21 09:00:00,2024,295,9,4.7,999.9,13,-2,2024-10-21 09:00:00,,,
2024-10-21 10:00:00,2024,295,10,5.1,999.9,13,-3,2024-10-21 10:00:00,,,
2024-10-21 11:00:00,2024,295,11,4.6,999.9,13,1,2024-10-21 11:00:00,,,
2024-10-21 12:00:00,2024,295,12,5.7,999.9,10,4,2024-10-21 12:00:00,,,
2024-10-21 13:00:00,2024,295,13,5.6,999.9,10,7,2024-10-21 13:00:00,,,
2024-10-21 14:00:00,2024,295,14,5.5,999.9,10,8,2024-10-21 14:00:00,,,
2024-10-21 15:00:00,2024,295,15,4.4,999.9,17,10,2024-10-21 15:00:00,,,
2024-10-21 16:00:00,2024,295,16,3.7,999.9,17,15,2024-10-21 16:00:00,,,
2024-10-21 17:00:00,2024,295,17,5.2,999.9,17,14,2024-10-21 17:00:00,,,
2024-10-21 18:00:00,2024,295,18,5.1,999.9,17,12,2024-10-21 18:00:00,,,
2024-10-21 19:00:00,2024,295,19,4.1,999.9,17,7,2024-10-21 19:00:00,,,
2024-10-21 20:00:00,2024,295,20,3.5,999.9,17,6,2024-10-21 20:00:00,,,
2024-10-21 21:00:00,2024,295,21,3.5,999.9,20,10,2024-10-21 21:00:00,,,
2024-10-21 22:00:00,2024,295,22,2.9,999.9,20,8,2024-10-21 22:00:00,,,
2024-10-21 23:00:00,2024,295,23,3.4,999.9,20,3,2024-10-21 23:00:00,,,
2024-10-22 00:00:00,2024,296,0,4.0,999.9,13,-3,2024-10-22 00:00:00,,,
2024-10-22 01:00:00,2024,296,1,3.5,999.9,13,-6,2024-10-22 01:00:00,,,
2024-10-22 02:00:00,2024,296,2,3.6,999.9,13,-5,2024-10-22 02:00:00,,,
2024-10-22 03:00:00,2024,296,3,3.6,999.9,17,-1,2024-10-22 03:00:00,,,
2024-10-22 04:00:00,2024,296,4,4.1,999.9,17,-3,2024-10-22 04:00:00,,,
2024-10-22 05:00:00,2024,296,5,4.6,999.9,17,-7,2024-10-22 05:00:00,,,
2024-10-22 06:00:00,2024,296,6,5.9,999.9,17,-7,2024-10-22 06:00:00,,,
2024-10-22 07:00:00,2024,296,7,5.9,999.9,17,-10,2024-10-22 07:00:00,,,
2024-10-22 08:00:00,2024,296,8,4.7,999.9,17,-11,2024-10-22 08:00:00,,,
2024-10-22 09:00:00,2024,296,9,5.7,999.9,20,-5,2024-10-22 09:00:00,,,
2024-10-22 10:00:00,2024,296,10,5.9,999.9,20,-1,2024-10-22 10:00:00,,,
2024-10-22 11:00:00,2024,296,11,6.2,999.9,20,1,2024-10-22 11:00:00,,,
2024-10-22 12:00:00,2024,296,12,7.3,999.9,23,-2,2024-10-22 12:00:00,,,
2024-10-22 13:00:00,2024,296,13,7.5,999.9,23,-9,2024-10-22 13:00:00,,,
2024-10-22 14:00:00,2024,296,14,7.8,999.9,23,-15,2024-10-22 14:00:00,,,
2024-10-22 15:00:00,2024,296,15,7.8,999.9,30,-18,2024-10-22 15:00:00,,,
2024-10-22 16:00:00,2024,296,16,7.3,999.9,30,-24,2024-10-22 16:00:00,,,
2024-10-22 17:00:00,2024,296,17,7.5,999.9,30,-29,2024-10-22 17:00:00,,,
2024-10-22 18:00:00,2024,296,18,7.5,999.9,20,-28,2024-10-22 18:00:00,,,
2024-10-22 19:00:00,2024,296,19,7.3,999.9,20,-29,2024-10-22 19:00:00,,,
2024-10-22 20:00:00,2024,296,20,6.8,999.9,20,-29,2024-10-22 20:00:00,,,
2024-10-22 21:00:00,2024,296,21,6.3,999.9,17,-22,2024-10-22 21:00:00,,,
2024-10-22 22:00:00,2024,296,22,5.9,999.9,17,-13,2024-10-22 22:00:00,,,
2024-10-22 23:00:00,2024,296,23,5.9,999.9,17,-8,2024-10-22 23:00:00,,,
2024-10-23 00:00:00,2024,297,0,6.8,999.9,17,-3,2024-10-23 00:00:00,,,
2024-10-23 01:00:00,2024,297,1,7.4,21.1,17,-2,2024-10-23 01:00:00,,,
2024-10-23 02:00:00,2024,297,2,7.1,24.8,17,4,2024-10-23 02:00:00,,,
2024-10-23 03:00:00,2024,297,3,8.7,25.1,27,1,2024-10-23 03:00:00,,,
2024-10-23 04:00:00,2024,297,4,11.5,17.9,27,-3,2024-10-23 04:00:00,,,
2024-10-23 05:00:00,2024,297,5,11.5,20.7,27,5,2024-10-23 05:00:00,,,
2024-10-23 06:00:00,2024,297,6,10.8,28.3,17,10,2024-10-23 06:00:00,,,
2024-10-23 07:00:00,2024,297,7,8.0,33.3,17,7,2024-10-23 07:00:00,,,
2024-10-23 08:00:00,2024,297,8,5.3,36.4,17,10,2024-10-23 08:00:00,,,
2024-10-23 09:00:00,2024,297,9,5.4,35.9,30,13,2024-10-23 09:00:00,,,
2024-10-23 10:00:00,2024,297,10,6.7,30.5,30,11,2024-10-23 10:00:00,,,
2024-10-23 11:00:00,2024,297,11,8.6,15.7,30,2,2024-10-23 11:00:00,,,
2024-10-23 12:00:00,2024,297,12,9.1,9.4,27,1,2024-10-23 12:00:00,,,
2024-10-23 13:00:00,2024,297,13,8.0,9.4,27,3,2024-10-23 13:00:00,,,
2024-10-23 14:00:00,2024,297,14,7.4,7.5,27,5,2024-10-23 14:00:00,,,
2024-10-23 15:00:00,2024,297,15,7.7,7.2,7,6,2024-10-23 15:00:00,,,
2024-10-23 16:00:00,2024,297,16,7.4,7.4,7,4,2024-10-23 16:00:00,,,
2024-10-23 17:00:00,2024,297,17,7.6,7.3,7,-1,2024-10-23 17:00:00,,,
2024-10-23 18:00:00,2024,297,18,6.4,7.6,20,-4,2024-10-23 18:00:00,,,
2024-10-23 19:00:00,2024,297,19,5.1,8.4,20,-1,2024-10-23 19:00:00,,,
2024-10-23 20:00:00,2024,297,20,4.9,9.1,20,-1,2024-10-23 20:00:00,,,
2024-10-23 21:00:00,2024,297,21,5.1,10.4,13,-1,2024-10-23 21:00:00,,,
2024-10-23 22:00:00,2024,297,22,5.7,11.4,13,0,2024-10-23 22:00:00,,,
2024-10-23 23:00:00,2024,297,23,6.0,11.5,13,0,2024-10-23 23:00:00,,,
2024-10-24 00:00:00,2024,298,0,6.8,11.2,27,2,2024-10-24 00:00:00,,,
2024-10-24 01:00:00,2024,298,1,7.4,11.0,27,1,2024-10-24 01:00:00,,,
2024-10-24 02:00:00,2024,298,2,7.5,9.4,27,-3,2024-10-24 02:00:00,,,
2024-10-24 03:00:00,2024,298,3,6.2,9.6,43,-12,2024-10-24 03:00:00,,,
2024-10-24 04:00:00,2024,298,4,6.6,9.8,43,-13,2024-10-24 04:00:00,,,
2024-10-24 05:00:00,2024,298,5,6.8,8.8,43,-17,2024-10-24 05:00:00,,,
2024-10-24 06:00:00,2024,298,6,6.8,6.9,33,-22,2024-10-24 06:00:00,,,
2024-10-24 07:00:00,2024,298,7,5.1,6.2,33,-24,2024-10-24 07:00:00,,,
2024-10-24 08:00:00,2024,298,8,4.7,6.9,33,-24,2024-10-24 08:00:00,,,
2024-10-24 09:00:00,2024,298,9,4.2,6.5,17,-23,2024-10-24 09:00:00,,,
2024-10-24 10:00:00,2024,298,10,4.3,6.2,17,-21,2024-10-24 10:00:00,,,
2024-10-24 11:00:00,2024,298,11,4.0,6.4,17,-13,2024-10-24 11:00:00,,,
2024-10-24 12:00:00,2024,298,12,3.8,6.8,10,-8,2024-10-24 12:00:00,,,
2024-10-24 13:00:00,2024,298,13,3.6,7.1,10,-3,2024-10-24 13:00:00,,,
2024-10-24 14:00:00,2024,298,14,3.7,7.2,10,-3,2024-10-24 14:00:00,,,
2024-10-24 15:00:00,2024,298,15,3.7,7.4,13,-3,2024-10-24 15:00:00,,,
2024-10-24 16:00:00,2024,298,16,3.6,7.8,13,-1,2024-10-24 16:00:00,,,
2024-10-24 17:00:00,2024,298,17,4.1,7.8,13,-1,2024-10-24 17:00:00,,,
2024-10-24 18:00:00,2024,298,18,4.9,8.0,17,-7,2024-10-24 18:00:00,,,
2024-10-24 19:00:00,2024,298,19,4.6,8.1,17,-8,2024-10-24 19:00:00,,,
2024-10-24 20:00:00,2024,298,20,4.4,8.6,17,-10,2024-10-24 20:00:00,,,
2024-10-24 21:00:00,2024,298,21,3.9,9.9,20,-10,2024-10-24 21:00:00,,,
2024-10-24 22:00:00,2024,298,22,3.6,11.8,20,-4,2024-10-24 22:00:00,,,
2024-10-24 23:00:00,2024,298,23,3.7,10.8,20,1,2024-10-24 23:00:00,,,
2024-10-25 00:00:00,2024,299,0,4.0,11.7,10,3,2024-10-25 00:00:00,,,
2024-10-25 01:00:00,2024,299,1,4.1,11.7,10,3,2024-10-25 01:00:00,,,
2024-10-25 02:00:00,2024,299,2,4.4,11.1,10,4,2024-10-25 02:00:00,,,
2024-10-25 03:00:00,2024,299,3,4.4,11.4,3,6,2024-10-25 03:00:00,,,
2024-10-25 04:00:00,2024,299,4,4.1,11.9,3,6,2024-10-25 04:00:00,,,
2024-10-25 05:00:00,2024,299,5,3.7,12.0,3,6,2024-10-25 05:00:00,,,
2024-10-25 06:00:00,2024,299,6,5.3,8.5,0,10,2024-10-25 06:00:00,,,
2024-10-25 07:00:00,2024,299,7,5.5,8.7,0,12,2024-10-25 07:00:00,,,
2024-10-25 08:00:00,2024,299,8,5.3,9.2,0,13,2024-10-25 08:00:00,,,
2024-10-25 09:00:00,2024,299,9,5.6,9.5,0,13,2024-10-25 09:00:00,,,
2024-10-25 10:00:00,2024,299,10,5.3,9.1,0,14,2024-10-25 10:00:00,,,
2024-10-25 11:00:00,2024,299,11,5.3,9.9,0,16,2024-10-25 11:00:00,,,
2024-10-25 12:00:00,2024,299,12,5.3,10.2,3,15,2024-10-25 12:00:00,,,
2024-10-25 13:00:00,2024,299,13,5.4,10.1,3,16,2024-10-25 13:00:00,,,
2024-10-25 14:00:00,2024,299,14,5.5,9.8,3,16,2024-10-25 14:00:00,,,
2024-10-25 15:00:00,2024,299,15,5.7,10.0,3,16,2024-10-25 15:00:00,,,
2024-10-25 16:00:00,2024,299,16,5.7,9.8,3,16,2024-10-25 16:00:00,,,
2024-10-25 17:00:00,2024,299,17,5.6,9.3,3,14,2024-10-25 17:00:00,,,
2024-10-25 18:00:00,2024,299,18,6.3,9.0,3,12,2024-10-25 18:00:00,,,
2024-10-25 19:00:00,2024,299,19,7.0,9.2,3,13,2024-10-25 19:00:00,,,
2024-10-25 20:00:00,2024,299,20,7.3,9.8,3,13,2024-10-25 20:00:00,,,
2024-10-25 21:00:00,2024,299,21,6.9,11.4,10,15,2024-10-25 21:00:00,,,
2024-10-25 22:00:00,2024,299,22,6.7,12.7,10,14,2024-10-25 22:00:00,,,
2024-10-25 23:00:00,2024,299,23,6.4,12.7,10,10,2024-10-25 23:00:00,,,
2024-10-26 00:00:00,2024,300,0,5.3,13.9,10,12,2024-10-26 00:00:00,,,
2024-10-26 01:00:00,2024,300,1,6.0,13.8,10,15,2024-10-26 01:00:00,,,
2024-10-26 02:00:00,2024,300,2,5.9,15.4,10,19,2024-10-26 02:00:00,,,
2024-10-26 03:00:00,2024,300,3,6.6,14.3,0,16,2024-10-26 03:00:00,,,
2024-10-26 04:00:00,2024,300,4,6.8,15.2,0,14,2024-10-26 04:00:00,,,
2024-10-26 05:00:00,2024,300,5,6.5,15.5,0,14,2024-10-26 05:00:00,,,
2024-10-26 06:00:00,2024,300,6,6.1,16.8,7,18,2024-10-26 06:00:00,,,
2024-10-26 07:00:00,2024,300,7,6.7,16.6,7,21,2024-10-26 07:00:00,,,
2024-10-26 08:00:00,2024,300,8,7.4,18.5,7,21,2024-10-26 08:00:00,,,
2024-10-26 09:00:00,2024,300,9,6.8,22.1,10,25,2024-10-26 09:00:00,,,
2024-10-26 10:00:00,2024,300,10,7.8,21.1,10,24,2024-10-26 10:00:00,,,
2024-10-26 11:00:00,2024,300,11,7.6,22.2,10,21,2024-10-26 11:00:00,,,
2024-10-26 12:00:00,2024,300,12,10.3,25.2,27,25,2024-10-26 12:00:00,,,
2024-10-26 13:00:00,2024,300,13,13.5,24.2,27,26,2024-10-26 13:00:00,,,
2024-10-26 14:00:00,2024,300,14,12.6,17.5,27,19,2024-10-26 14:00:00,,,
2024-10-26 15:00:00,2024,300,15,14.0,14.2,30,19,2024-10-26 15:00:00,,,
2024-10-26 16:00:00,2024,300,16,17.6,13.7,30,30,2024-10-26 16:00:00,,,
2024-10-26 17:00:00,2024,300,17,21.2,15.3,30,25,2024-10-26 17:00:00,,,
2024-10-26 18:00:00,2024,300,18,22.5,14.4,40,20,2024-10-26 18:00:00,,,
2024-10-26 19:00:00,2024,300,19,24.3,12.4,40,14,2024-10-26 19:00:00,,,
2024-10-26 20:00:00,2024,300,20,24.3,14.0,40,-2,2024-10-26 20:00:00,,,
2024-10-26 21:00:00,2024,300,21,21.5,20.3,40,-6,2024-10-26 21:00:00,,,
2024-10-26 22:00:00,2024,300,22,17.9,17.1,40,9,2024-10-26 22:00:00,,,
2024-10-26 23:00:00,2024,300,23,17.1,19.8,40,3,2024-10-26 23:00:00,,,
2024-10-27 00:00:00,2024,301,0,19.8,15.4,27,0,2024-10-27 00:00:00,,,
2024-10-27 01:00:00,2024,301,1,21.0,12.0,27,5,2024-10-27 01:00:00,,,
2024-10-27 02:00:00,2024,301,2,20.7,11.2,27,8,2024-10-27 02:00:00,,,
2024-10-27 03:00:00,2024,301,3,19.8,11.5,17,10,2024-10-27 03:00:00,,,
2024-10-27 04:00:00,2024,301,4,18.3,10.8,17,9,2024-10-27 04:00:00,,,
2024-10-27 05:00:00,2024,301,5,17.7,8.5,17,7,2024-10-27 05:00:00,,,
2024-10-27 06:00:00,2024,301,6,16.0,9.5,10,9,2024-10-27 06:00:00,,,
2024-10-27 07:00:00,2024,301,7,14.1,10.3,10,9,2024-10-27 07:00:00,,,
2024-10-27 08:00:00,2024,301,8,12.9,10.7,10,5,2024-10-27 08:00:00,,,
2024-10-27 09:00:00,2024,301,9,11.9,10.7,27,3,2024-10-27 09:00:00,,,
2024-10-27 10:00:00,2024,301,10,10.2,10.2,27,0,2024-10-27 10:00:00,,,
2024-10-27 11:00:00,2024,301,11,10.0,8.5,27,2,2024-10-27 11:00:00,,,
2024-10-27 12:00:00,2024,301,12,9.9,8.1,20,4,2024-10-27 12:00:00,,,
2024-10-27 13:00:00,2024,301,13,9.4,8.3,20,1,2024-10-27 13:00:00,,,
2024-10-27 14:00:00,2024,301,14,8.6,9.5,20,-2,2024-10-27 14:00:00,,,
2024-10-27 15:00:00,2024,301,15,8.7,9.2,27,-7,2024-10-27 15:00:00,,,
2024-10-27 16:00:00,2024,301,16,8.3,9.0,27,-11,2024-10-27 16:00:00,,,
2024-10-27 17:00:00,2024,301,17,7.8,8.5,27,-19,2024-10-27 17:00:00,,,
2024-10-27 18:00:00,2024,301,18,7.6,7.9,27,-19,2024-10-27 18:00:00,,,
2024-10-27 19:00:00,2024,301,19,7.3,7.4,27,-17,2024-10-27 19:00:00,,,
2024-10-27 20:00:00,2024,301,20,7.0,7.8,27,-21,2024-10-27 20:00:00,,,
2024-10-27 21:00:00,2024,301,21,6.8,7.6,27,-17,2024-10-27 21:00:00,,,
